Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-01 07:08;1039;VMS 1;VMS2;Mjölkning;07:20;15,10;1;;;;;0;;1,14;1,02;1,02;0,78;0;0;0;0;5,22;5,09;4,95;5,10;;Mjölktank;;1,50;1,56;1,56;1,32;5,02;3,97;3,87;2,24
2020-11-01 07:10;1344;VMS 1;VMS 1;Mjölkning;05:34;9,06;2;88;;;;0;;1,08;1,02;0,96;0,78;0;0;0;0;4,21;4,12;4,04;3,98;;Mjölktank;;1,50;1,44;1,38;1,14;2,06;2,08;2,45;2,47
2020-11-01 07:24;1167;VMS 1;VMS 1;Mjölkning;07:37;23,52;1;1197;;;;0;HB;1,08;0,96;1,20;1,20;0;0;0;0;4,21;4,32;4,37;5,26;;Mjölktank;;1,50;1,38;1,74;1,68;6,73;5,66;5,01;6,12
2020-11-01 07:35;1178;VMS 1;VMS2;Mjölkning;06:01;12,15;2;;;;;0;;0,84;1,02;0,96;1,08;0;0;0;0;4,42;4,55;4,49;4,43;;Mjölktank;;1,20;1,38;1,32;1,44;2,73;2,45;3,29;3,68
2020-11-01 07:36;1195;VMS 1;VMS 1;Mjölkning;05:58;8,61;2;1167;;;;0;;1,02;;1,20;1,26;0;;0;0;4,35;;4,64;4,51;;Mjölktank;;1,32;;1,62;1,68;2,40;;3,09;3,12
2020-11-01 07:42;1208;VMS 1;VMS2;Mjölkning;07:34;19,53;1;;;;;0;;1,20;1,38;1,68;0,66;0;0;0;0;4,42;4,48;4,29;4,63;;Mjölktank;;1,86;1,98;2,22;1,08;5,57;4,71;6,51;2,74
2020-11-01 07:43;1293;VMS 1;VMS 1;Mjölkning;19:44;0,00;1;;;Alla;Alla;0;;0,00;0,00;0,00;0,00;0;0;0;0;0,00;0,00;0,00;0,00;;Mjölktank;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01 07:51;1254;VMS 1;VMS2;Mjölkning;11:26;6,58;1;;;;;0;;0,24;0,42;0,96;1,02;0;332;346;319;2,95;3,89;4,15;4,10;;Mjölktank;;0,84;0,78;1,44;1,38;0,31;1,60;2,32;2,35
2020-11-01 08:03;1308;VMS 1;VMS2;Mjölkning;04:19;8,91;2;;;;;0;;1,26;1,26;0,96;1,14;0;0;0;0;4,42;4,48;4,49;4,43;;Mjölktank;;1,62;1,74;1,38;1,56;2,30;2,25;2,12;2,24
2020-11-01 08:05;1203;VMS 1;VMS 1;Mjölkning;06:34;13,08;2;306;;;;0;;;1,14;1,02;0,96;;0;0;0;;4,59;5,11;4,64;;Mjölktank;;;1,56;1,44;1,44;;4,13;4,36;4,59
2020-11-01 08:08;1215;VMS 1;VMS2;Mjölkning;08:16;13,88;2;;;;;0;;0,84;;0,84;0,84;0;;0;0;4,69;;4,69;4,57;;Mjölktank;;1,20;;1,20;1,20;3,99;;5,21;4,68
2020-11-01 08:13;1244;VMS 1;VMS 1;Mjölkning;06:44;11,83;2;120;;;;0;;0,78;0,78;0,96;0,84;0;0;0;0;4,35;4,59;4,50;4,65;;Mjölktank;;1,20;1,20;1,38;1,26;2,21;2,30;3,92;3,40
2020-11-01 08:17;1180;VMS 1;VMS2;Mjölkning;06:35;6,64;1;;;VB;VB;0;;;1,20;0,00;1,20;;305;0;612;;4,08;0,00;4,23;;Mjölktank;;;1,68;0,00;1,68;;3,07;0,00;3,57
2020-11-01 08:21;1235;VMS 1;VMS 1;Mjölkning;05:31;13,37;2;71;;;;0;;0,84;0,96;1,32;1,38;0;0;0;0;4,89;4,99;4,77;5,18;;Mjölktank;;1,20;1,38;1,92;1,80;1,96;2,16;4,78;4,47
2020-11-01 08:25;1231;VMS 1;VMS2;Mjölkning;04:32;12,26;2;;;;;0;;1,56;1,38;1,44;1,20;0;0;0;0;4,75;4,75;4,82;4,84;;Mjölktank;;2,16;1,92;1,98;1,80;3,20;3,12;3,31;2,63
2020-11-01 08:28;1163;VMS 1;VMS 1;Mjölkning;10:36;11,64;2;325;;HB;HB;0;;0,66;0,90;0,78;0,00;0;0;0;0;4,96;4,72;4,71;0,00;;Mjölktank;;1,08;1,14;1,26;0,00;3,23;4,15;4,26;0,00
2020-11-01 08:32;1234;VMS 1;VMS2;Mjölkning;10:34;13,80;1;;;;;0;;0,90;1,32;1,26;0,48;0;0;0;0;5,29;4,62;4,82;4,83;;Divert 2;;1,20;1,74;1,74;0,90;2,56;6,00;3,98;1,26
